code,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,v_ma5,v_ma10,v_ma20,turnover
000005,2017-11-08,4.63,4.63,4.61,4.59,40519.4,-0.02,-0.43,4.594,4.687,49225.32,50741.51,62986.22,0.43
000005,2017-11-09,4.61,4.66,4.65,4.59,44863.05,0.04,0.87,4.6,4.661,45242.71,50303.1,60633.13,0.47
000005,2017-11-10,4.64,4.65,4.64,4.59,47488.0,-0.01,-0.21,4.618,4.639,43581.7,51032.2,55909.57,0.5
000006,2017-08-01,8.49,8.63,8.63,8.46,194588.91,0.12,1.41,8.536,8.503,143166.39,139561.3,140735.26,1.45
000006,2017-08-02,8.6,8.66,8.46,8.45,158340.86,-0.17,-1.97,8.538,8.522,148902.35,145421.55,143545.51,1.18
000006,2017-08-03,8.45,8.46,8.34,8.32,144142.91,-0.12,-1.42,8.488,8.507,143623.78,138130.85,143513.24,1.07
000006,2017-08-04,8.33,8.4,8.35,8.33,74276.58,0.01,0.12,8.458,8.495,139039.62,133566.07,141878.51,0.55
000006,2017-08-07,8.36,8.41,8.4,8.33,72995.8,0.05,0.6,8.436,8.482,128869.01,127990.53,137635.72,0.54
000006,2017-08-08,8.4,8.52,8.46,8.31,120272.48,0.06,0.71,8.402,8.469,114005.73,128586.06,135370.93,0.89
000006,2017-08-09,8.4,8.52,8.43,8.37,103416.47,-0.03,-0.35,8.396,8.467,103020.85,125961.6,131462.83,0.77
000006,2017-08-10,8.4,8.5,8.4,8.35,107820.11,-0.03,-0.36,8.408,8.448,95756.29,119690.03,129978.25,0.8
000006,2017-08-11,8.34,8.36,8.12,8.1,152034.0,-0.28,-3.33,8.362,8.41,111307.77,125173.69,131580.93,1.13
000006,2017-08-14,8.13,8.21,8.18,8.12,86856.87,0.06,0.74,8.318,8.377,114079.99,121474.5,125554.59,0.65
000006,2017-08-15,8.18,8.29,8.26,8.15,86352.87,0.08,0.98,8.278,8.34,107296.06,110650.89,125106.1,0.64
000006,2017-08-16,8.25,8.28,8.26,8.19,62089.97,0.0,0.0,8.244,8.32,99030.76,101025.81,123223.68,0.46
000006,2017-08-17,8.22,8.3,8.29,8.21,83632.5,0.03,0.36,8.222,8.315,94193.24,94974.76,116552.81,0.62
000006,2017-08-18,8.27,8.39,8.36,8.23,136918.8,0.07,0.84,8.27,8.316,91170.2,101238.99,117402.53,1.02
000006,2017-08-21,8.4,8.42,8.37,8.32,97518.72,0.01,0.12,8.308,8.313,93302.57,103691.28,115840.9,0.72
000006,2017-08-22,8.38,8.41,8.33,8.29,90319.96,-0.04,-0.48,8.322,8.3,94095.99,100696.03,114641.04,0.67
000006,2017-08-23,8.33,8.33,8.29,8.27,50640.92,-0.04,-0.48,8.328,8.286,91806.18,95418.47,110690.04,0.38
000006,2017-08-24,8.29,8.4,8.28,8.25,81645.0,-0.01,-0.12,8.326,8.274,91408.68,92800.96,106245.5,0.61
000006,2017-08-25,8.27,8.37,8.37,8.25,74982.76,0.09,1.09,8.328,8.299,79021.47,85095.84,105134.77,0.56
000006,2017-08-28,8.36,8.44,8.41,8.35,98041.48,0.04,0.48,8.336,8.322,79126.02,86214.3,103844.4,0.73
000006,2017-08-29,8.46,8.53,8.41,8.39,88879.5,0.0,0.0,8.352,8.337,78837.93,86466.96,98558.93,0.66
000006,2017-08-30,8.47,8.92,8.58,8.43,307322.69,0.17,2.02,8.41,8.369,130174.29,110990.23,106008.02,2.28
000006,2017-08-31,8.5,8.56,8.45,8.39,190733.06,-0.13,-1.51,8.444,8.385,151991.9,121700.29,108337.53,1.42
000006,2017-09-01,8.49,8.5,8.42,8.4,129991.03,-0.03,-0.35,8.454,8.391,162993.55,121007.51,111123.25,0.97
000006,2017-09-04,8.4,8.77,8.77,8.37,332608.72,0.35,4.16,8.526,8.431,209907.0,144516.51,124103.9,2.47
000006,2017-09-05,8.79,8.87,8.85,8.68,400523.81,0.08,0.91,8.614,8.483,272235.86,175536.9,138116.46,2.98
000006,2017-09-06,8.87,9.15,9.09,8.76,596429.62,0.24,2.71,8.716,8.563,330057.25,230115.77,162767.12,4.43
000006,2017-09-07,9.01,9.62,9.34,9.0,849085.19,0.25,2.75,8.894,8.669,461727.67,306859.79,199830.37,6.31
000006,2017-09-08,9.3,10.27,9.85,9.13,1321410.25,0.51,5.46,9.18,8.817,700011.52,431502.54,258299.19,9.82
000007,2017-08-01,16.77,17.53,17.37,16.77,100044.06,0.6,3.58,16.798,16.236,76832.95,80208.63,56853.98,3.24
000007,2017-08-02,17.42,17.6,16.93,16.9,53135.78,-0.44,-2.53,16.79,16.478,67452.03,79365.32,58219.67,1.72
000007,2017-08-03,16.93,17.35,17.16,16.75,40550.77,0.23,1.36,16.884,16.735,61306.76,80190.24,59449.87,1.31
000007,2017-08-04,17.0,17.18,17.15,16.88,27038.58,-0.01,-0.06,17.076,16.845,55071.12,69292.2,59968.64,0.88
000007,2017-08-07,17.0,17.2,16.88,16.84,15525.85,-0.27,-1.57,17.098,16.873,47259.01,58420.78,59987.88,0.5
000007,2017-08-08,16.87,17.21,17.18,16.7,27273.22,0.3,1.78,17.06,16.929,32704.84,54768.9,60275.72,0.88
000007,2017-08-09,17.24,17.29,16.91,16.83,19149.0,-0.27,-1.57,17.056,16.923,25907.48,46679.76,60059.18,0.62
000007,2017-08-10,16.78,17.0,16.62,16.5,26921.89,-0.29,-1.72,16.948,16.916,23181.71,42244.24,60795.21,0.87
000007,2017-08-11,16.5,16.96,16.7,16.5,19487.18,0.08,0.48,16.858,16.967,21671.43,38371.27,60232.27,0.63
000007,2017-08-14,16.69,16.99,16.7,16.59,17164.68,0.0,0.0,16.822,16.96,21999.19,34629.1,59305.95,0.56
000007,2017-08-15,16.69,16.88,16.65,16.59,10618.8,-0.05,-0.3,16.716,16.888,18668.31,25686.58,52947.6,0.34
000007,2017-08-16,16.65,16.78,16.14,15.88,26464.89,-0.51,-3.06,16.562,16.809,20131.49,23019.49,51192.4,0.86
000007,2017-08-17,16.54,16.54,16.05,15.8,24821.36,-0.09,-0.56,16.448,16.698,19711.38,21446.55,50818.39,0.8
000007,2017-08-18,16.01,16.01,15.82,15.6,19432.87,-0.23,-1.43,16.272,16.565,19700.52,20685.97,44989.09,0.63
000007,2017-08-21,15.8,16.08,15.87,15.8,17737.21,0.05,0.32,16.106,16.464,19815.03,20907.11,39663.94,0.57
000007,2017-08-22,15.87,16.2,16.0,15.8,18947.68,0.13,0.82,15.976,16.346,21480.8,20074.56,37421.73,0.61
000007,2017-08-23,16.0,16.18,15.99,15.81,12074.21,-0.01,-0.06,15.946,16.254,18602.67,19367.08,33023.42,0.39
000007,2017-08-24,15.82,17.0,16.12,15.81,26612.5,0.13,0.81,15.96,16.204,18960.89,19336.14,30790.19,0.86
000007,2017-08-25,16.12,16.3,15.94,15.77,18377.53,-0.18,-1.12,15.984,16.128,18749.83,19225.17,28798.22,0.59
000007,2017-08-28,16.0,16.0,15.58,15.47,40968.4,-0.36,-2.26,15.926,16.016,23396.06,21605.54,28117.32,1.33
000007,2017-08-29,15.57,15.91,15.72,15.01,32900.34,0.14,0.9,15.87,15.923,26186.6,23833.7,24760.14,1.06
000007,2017-08-30,15.72,16.1,15.95,15.53,27208.52,0.23,1.46,15.862,15.904,29213.46,23908.06,23463.77,0.88
000007,2017-08-31,15.75,15.89,15.72,15.62,20795.1,-0.23,-1.44,15.782,15.871,28049.98,23505.44,22475.99,0.67
000007,2017-09-01,15.62,15.84,15.5,15.44,22262.81,-0.22,-1.4,15.694,15.839,28827.03,23788.43,22237.2,0.72
000007,2017-09-04,15.65,15.8,15.65,15.41,19164.43,0.15,0.97,15.708,15.817,24466.24,23931.15,22419.13,0.62
000007,2017-09-05,15.69,15.78,15.63,15.46,16405.01,-0.02,-0.13,15.69,15.78,21167.17,23676.89,21875.72,0.53
000007,2017-09-06,15.7,15.7,15.55,15.43,11722.52,-0.08,-0.51,15.61,15.736,18069.97,23641.72,21504.4,0.38
000007,2017-09-07,15.48,15.55,15.22,15.2,26471.27,-0.33,-2.12,15.51,15.646,19205.21,23627.59,21481.87,0.86
000007,2017-09-08,15.17,15.53,15.48,14.97,27679.0,0.26,1.71,15.506,15.6,20288.45,24557.74,21891.46,0.9
000007,2017-09-11,15.44,15.47,15.3,15.2,15589.0,-0.18,-1.16,15.436,15.572,19573.36,22019.8,21812.67,0.5
000007,2017-09-12,15.3,15.7,15.66,15.2,34324.0,0.36,2.35,15.442,15.566,23157.16,22162.17,22997.93,1.11
000007,2017-09-13,15.55,15.62,15.59,15.44,14134.03,-0.07,-0.45,15.45,15.53,23639.46,20854.72,22381.39,0.46
000007,2017-09-14,15.59,15.59,15.57,15.39,16734.2,-0.02,-0.13,15.52,15.515,21692.05,20448.63,21977.03,0.54
000007,2017-09-15,15.45,15.55,15.42,15.35,13111.0,-0.15,-0.96,15.508,15.507,18778.45,19533.45,21660.94,0.42
000007,2017-09-18,15.43,15.69,15.58,15.32,12772.5,0.16,1.04,15.564,15.5,18215.15,18894.25,21412.7,0.41
000007,2017-09-19,15.6,16.19,15.82,15.44,25538.0,0.24,1.54,15.596,15.519,16457.95,19807.55,21742.22,0.83
000007,2017-09-20,15.8,15.89,15.72,15.66,15105.5,-0.1,-0.63,15.622,15.536,16652.24,20145.85,21893.78,0.49
000007,2017-09-21,15.66,15.76,15.49,15.45,12805.0,-0.23,-1.46,15.606,15.563,15866.4,18779.22,21203.41,0.41
000007,2017-09-22,15.62,15.79,15.51,15.43,16834.0,0.02,0.13,15.624,15.566,16611.0,17694.72,21126.23,0.54
000007,2017-09-25,15.51,15.52,15.3,15.2,15151.81,-0.21,-1.35,15.568,15.566,17086.86,17651.0,19835.4,0.49
000007,2017-09-26,15.2,16.53,16.26,15.2,49781.4,0.96,6.28,15.656,15.626,21935.54,19196.74,20679.46,1.61
000007,2017-09-27,16.6,16.65,16.62,16.2,43615.6,0.36,2.21,15.836,15.729,27637.56,22144.9,21499.81,1.41
000007,2017-09-28,16.62,17.25,16.6,16.46,48409.3,-0.02,-0.12,16.058,15.832,34758.42,25312.41,22880.52,1.57
000007,2017-09-29,16.6,17.1,16.66,16.33,23525.0,0.06,0.36,16.288,15.956,36096.62,26353.81,22943.63,0.76
000008,2017-08-01,7.54,7.6,7.59,7.44,71747.82,0.05,0.66,7.56,7.573,51276.8,70060.44,61785.59,0.36
000008,2017-08-02,7.56,7.66,7.52,7.5,62256.86,-0.07,-0.92,7.546,7.579,54326.57,67717.7,62375.79,0.31
000008,2017-08-03,7.51,7.58,7.5,7.46,55458.83,-0.02,-0.27,7.534,7.574,55633.38,63417.76,60552.27,0.28
000008,2017-08-04,7.5,7.54,7.5,7.43,61133.29,0.0,0.0,7.53,7.555,60200.08,56984.62,60876.5,0.31
000008,2017-08-07,7.5,7.53,7.51,7.46,31350.0,0.01,0.13,7.524,7.536,56389.36,52428.65,58586.27,0.16
000008,2017-08-08,7.51,7.73,7.72,7.47,133575.02,0.21,2.8,7.55,7.555,68754.8,60015.8,62842.16,0.67
000008,2017-08-09,7.69,7.74,7.7,7.64,66531.36,-0.02,-0.26,7.586,7.566,69609.7,61968.14,64101.69,0.33
000008,2017-08-10,7.7,7.72,7.64,7.54,60938.69,-0.06,-0.78,7.614,7.574,70705.67,63169.53,65473.68,0.3
000008,2017-08-11,7.6,7.82,7.75,7.55,127038.72,0.11,1.44,7.664,7.597,83886.76,72043.42,70394.52,0.63
000008,2017-08-14,7.71,8.34,8.15,7.71,192983.77,0.4,5.16,7.792,7.658,116213.51,86301.44,76448.76,0.96
000008,2017-08-15,8.0,8.18,7.96,7.95,140969.59,-0.19,-2.33,7.84,7.695,117692.43,93223.61,81642.03,0.7
000008,2017-08-16,7.98,8.12,8.09,7.95,158765.98,0.13,1.63,7.918,7.752,136139.35,102874.53,85296.11,0.79
000008,2017-08-17,8.07,8.08,8.03,7.96,102972.92,-0.06,-0.74,7.996,7.805,144546.2,107625.93,85521.85,0.51
000008,2017-08-18,8.02,8.05,8.0,7.91,92122.09,-0.03,-0.37,8.046,7.855,137562.87,110724.81,83854.72,0.46
000008,2017-08-21,8.06,8.25,8.19,8.06,120437.19,0.19,2.38,8.054,7.923,123053.55,119633.53,86031.09,0.6
000008,2017-08-22,8.23,8.28,8.11,8.08,86472.34,-0.08,-0.98,8.084,7.962,112154.1,114923.27,87469.53,0.43
000008,2017-08-23,8.05,8.1,8.05,8.01,43513.5,-0.06,-0.74,8.076,7.997,89103.61,112621.48,87294.81,0.22
000008,2017-08-24,8.05,8.26,8.1,8.04,83593.28,0.05,0.62,8.09,8.043,85227.68,114886.94,89028.23,0.42
000008,2017-08-25,8.13,8.16,8.11,8.03,61336.53,0.01,0.12,8.112,8.079,79070.57,108316.72,90180.07,0.31
000008,2017-08-28,8.15,8.17,8.15,8.08,77396.55,0.04,0.49,8.104,8.079,70462.44,96758.0,91529.72,0.39
000008,2017-08-29,8.15,8.15,7.99,7.96,100359.92,-0.16,-1.96,8.08,8.082,73239.96,92697.03,92960.32,0.5
000008,2017-08-30,7.98,8.04,8.02,7.96,76480.51,0.03,0.38,8.074,8.075,79833.36,84468.48,93671.5,0.38
000008,2017-08-31,8.04,8.06,8.06,7.94,137975.8,0.04,0.5,8.066,8.078,90709.86,87968.77,97797.35,0.69
000008,2017-09-01,8.02,8.04,7.98,7.95,83302.17,-0.08,-0.99,8.04,8.076,95102.99,87086.78,98905.8,0.42
000008,2017-09-04,7.94,8.07,8.05,7.93,71288.92,0.07,0.88,8.02,8.062,93881.46,82171.95,100902.74,0.36
000008,2017-09-05,8.05,8.27,8.26,8.04,176090.28,0.21,2.61,8.074,8.077,109027.54,91133.75,103028.51,0.88
000008,2017-09-06,8.25,8.26,8.16,8.13,111522.86,-0.1,-1.21,8.102,8.088,116036.01,97934.68,105278.08,0.56
000008,2017-09-07,8.15,8.24,8.23,8.15,66518.91,0.07,0.86,8.136,8.101,101744.63,96227.25,105557.09,0.33
000008,2017-09-08,8.23,8.49,8.36,8.18,143121.8,0.13,1.58,8.212,8.126,113708.55,104405.77,106361.25,0.71
000008,2017-09-11,8.4,8.48,8.43,8.31,93130.15,0.07,0.84,8.288,8.154,118076.8,105979.13,101368.56,0.46
000008,2017-09-12,8.42,8.5,8.39,8.32,70375.66,-0.04,-0.47,8.314,8.194,96933.88,102980.71,97838.87,0.35
000008,2017-09-13,8.39,8.41,8.32,8.26,66344.89,-0.07,-0.83,8.346,8.224,87898.28,101967.14,93217.81,0.33
000008,2017-09-14,8.32,8.48,8.46,8.29,103348.16,0.14,1.68,8.392,8.264,95264.13,98504.38,93236.58,0.52
000008,2017-09-15,8.46,8.96,8.95,8.4,283722.62,0.49,5.79,8.51,8.361,123384.3,118546.43,102816.6,1.42
000008,2017-09-19,9.25,9.32,9.26,8.87,420986.03,0.31,3.46,8.676,8.482,188955.47,153516.14,117844.04,2.1
000008,2017-09-20,9.26,9.35,9.2,9.05,206402.44,-0.06,-0.65,8.838,8.576,216160.83,156547.35,123840.55,1.03
000008,2017-09-21,9.12,9.2,9.14,8.96,104308.88,-0.06,-0.65,9.002,8.674,223753.63,155825.95,126880.32,0.52
000008,2017-09-22,9.09,9.12,9.1,8.87,118431.03,-0.04,-0.44,9.13,8.761,226770.2,161017.17,128622.21,0.59
000008,2017-09-25,9.09,9.13,8.92,8.81,57398.7,-0.18,-1.98,9.124,8.817,181505.42,152444.86,128425.31,0.29
000008,2017-09-26,8.89,8.94,8.74,8.65,78354.49,-0.18,-2.02,9.02,8.848,112979.11,150967.29,128473.21,0.39
000008,2017-09-27,8.82,8.82,8.62,8.58,83208.35,-0.12,-1.37,8.904,8.871,88340.29,152250.56,127615.63,0.42
000008,2017-09-28,8.69,8.75,8.62,8.61,81490.2,0.0,0.0,8.8,8.901,83776.55,153765.09,127866.12,0.41
000008,2017-09-29,8.61,9.05,9.03,8.61,135593.89,0.41,4.76,8.786,8.958,87209.13,156989.66,127747.02,0.68
000008,2017-10-09,9.02,9.15,9.11,9.0,87631.42,0.08,0.89,8.824,8.974,93255.67,137380.54,127963.48,0.44
000008,2017-10-10,9.15,9.2,9.17,9.05,92097.42,0.06,0.66,8.91,8.965,96004.26,104491.68,129003.91,0.46
000008,2017-10-11,9.19,9.19,9.05,8.99,78046.75,-0.12,-1.31,8.996,8.95,94971.94,91656.11,124101.73,0.39
000008,2017-10-12,9.04,9.16,9.12,8.81,87462.41,0.07,0.77,9.096,8.948,96166.38,89971.47,122898.71,0.44
000008,2017-10-13,9.03,9.11,9.0,8.95,56935.38,-0.12,-1.32,9.09,8.938,80434.68,83821.9,122419.53,0.29
000008,2017-10-16,8.99,9.25,9.2,8.99,144321.59,0.2,2.22,9.108,8.966,91772.71,92514.19,122479.52,0.73
000008,2017-10-17,9.23,9.28,9.19,9.1,64607.84,-0.01,-0.11,9.112,9.011,86274.79,91139.53,121053.41,0.32
000008,2017-10-18,9.22,9.26,9.22,9.15,68319.39,0.03,0.33,9.146,9.071,84329.32,89650.63,120950.59,0.34
000008,2017-10-19,9.21,9.21,9.05,9.0,79360.0,-0.17,-1.84,9.132,9.114,82708.84,89437.61,121601.35,0.4
000008,2017-10-20,9.04,9.04,8.94,8.77,69071.36,-0.11,-1.22,9.12,9.105,85136.04,82785.36,119887.51,0.35
000008,2017-10-23,8.94,8.97,8.87,8.81,36339.51,-0.07,-0.78,9.054,9.081,63539.62,77656.17,107518.35,0.18
000008,2017-10-24,8.87,8.94,8.88,8.81,37218.28,0.01,0.11,8.992,9.052,58061.71,72168.25,88329.97,0.19
000008,2017-10-25,8.88,8.94,8.92,8.85,37630.0,0.04,0.45,8.932,9.039,51923.83,68126.58,79891.34,0.19
000008,2017-10-26,8.94,9.73,9.46,8.92,288321.81,0.54,6.05,9.014,9.073,93716.19,88212.52,89091.99,1.45
000008,2017-10-27,9.35,9.35,9.23,9.09,194953.16,-0.23,-2.43,9.072,9.096,118892.55,102014.29,92918.1,0.98
000008,2017-10-30,9.22,9.36,9.29,9.0,200207.23,0.06,0.65,9.156,9.105,151666.1,107602.86,100058.52,1.01
000008,2017-10-31,9.3,9.34,9.18,9.09,105202.37,-0.11,-1.18,9.216,9.104,165262.91,111662.31,101400.92,0.53
000008,2017-11-01,9.15,9.22,9.16,9.09,81144.0,-0.02,-0.22,9.264,9.098,173965.71,112944.77,101297.7,0.41
000008,2017-11-02,9.17,9.22,9.17,9.1,98801.2,0.01,0.11,9.206,9.11,136061.59,114888.89,102163.25,0.5
000008,2017-11-03,9.17,9.27,9.24,8.8,211391.08,0.07,0.76,9.208,9.14,139349.18,129120.86,105953.11,1.06
000008,2017-11-06,9.2,9.26,9.19,9.09,86248.26,-0.05,-0.54,9.188,9.172,116557.38,134111.74,105883.95,0.43
000008,2017-11-07,9.2,9.24,9.11,9.1,56060.0,-0.08,-0.87,9.174,9.195,106728.91,135995.91,104082.08,0.28
000008,2017-11-08,9.11,9.15,8.96,8.91,86593.92,-0.15,-1.65,9.134,9.199,107818.89,140892.3,104509.44,0.44
000008,2017-11-09,8.96,8.96,8.91,8.85,52108.58,-0.05,-0.56,9.082,9.144,98480.37,117270.98,102741.75,0.26
000008,2017-11-10,8.91,9.02,9.01,8.85,56698.75,0.1,1.12,9.036,9.122,67541.9,103445.54,102729.92,0.29
000009,2017-08-01,9.4,9.43,9.19,9.06,1106980.88,-0.36,-3.77,8.994,8.661,1084324.42,806377.72,618113.77,5.22
000009,2017-08-02,9.24,9.56,9.2,9.13,1045226.75,0.01,0.11,9.12,8.783,1155189.08,877323.62,637313.57,4.93
000009,2017-08-03,9.1,9.12,9.08,8.88,693921.12,-0.12,-1.3,9.254,8.862,1211029.43,871858.16,644225.29,3.27
000009,2017-08-04,9.06,9.22,8.72,8.7,844009.25,-0.36,-3.96,9.148,8.897,1082768.4,902148.02,649226.67,3.98
000009,2017-08-07,8.7,8.85,8.84,8.65,374078.28,0.12,1.38,9.006,8.926,812843.26,880080.49,641252.73,1.76
000009,2017-08-08,8.82,9.06,8.9,8.76,469635.38,0.06,0.68,8.948,8.971,685374.16,884849.29,643157.83,2.22
000009,2017-08-09,8.85,8.93,8.91,8.67,381835.75,0.01,0.11,8.89,9.005,552695.96,853942.52,647336.05,1.8
000009,2017-08-10,8.83,8.89,8.7,8.65,329820.31,-0.21,-2.36,8.814,9.034,479875.79,845452.61,652604.26,1.56
000009,2017-08-11,8.6,8.65,8.39,8.34,401785.53,-0.31,-3.56,8.748,8.948,391431.05,737099.73,663294.16,1.9
000009,2017-08-14,8.4,8.55,8.53,8.4,228751.48,0.14,1.67,8.686,8.846,362365.69,587604.47,651816.61,1.08
000009,2017-08-15,8.53,8.79,8.7,8.49,369302.91,0.17,1.99,8.646,8.797,342299.2,513836.68,660107.2,1.74
000009,2017-08-16,8.65,8.65,8.46,8.37,376970.44,-0.22,-2.54,8.556,8.723,341326.13,447011.05,662167.33,1.78
000009,2017-08-17,8.5,8.68,8.5,8.47,271360.59,0.04,0.47,8.516,8.665,329634.19,404754.99,638306.57,1.28
000009,2017-08-18,8.41,8.5,8.45,8.38,190832.52,-0.05,-0.59,8.528,8.638,287443.59,339437.32,620792.67,0.9
000009,2017-08-21,8.45,8.59,8.56,8.44,205897.41,0.11,1.3,8.534,8.61,282872.77,322619.23,601349.86,0.97
000009,2017-08-22,8.54,8.63,8.49,8.44,232950.92,-0.07,-0.82,8.492,8.569,255602.38,298950.79,591900.04,1.1
000009,2017-08-23,8.47,8.87,8.61,8.47,470125.41,0.12,1.41,8.522,8.539,274233.37,307779.75,580861.13,2.22
000009,2017-08-24,8.55,8.6,8.53,8.48,286525.06,-0.08,-0.93,8.528,8.522,277266.26,303450.23,574451.42,1.35
000009,2017-08-25,8.54,8.62,8.58,8.4,208695.31,0.05,0.59,8.554,8.541,280838.82,284141.21,510620.47,0.98
000009,2017-08-28,8.58,8.68,8.64,8.52,273532.41,0.06,0.7,8.57,8.552,294365.82,288619.3,438111.89,1.29
000009,2017-08-29,8.64,8.84,8.76,8.58,363763.47,0.12,1.39,8.624,8.558,320528.33,288065.35,400951.02,1.72
000009,2017-08-30,8.77,8.77,8.65,8.6,331406.03,-0.11,-1.26,8.632,8.577,292784.46,283508.91,365259.98,1.56
000009,2017-08-31,8.65,8.68,8.58,8.5,259611.44,-0.07,-0.81,8.642,8.585,287401.73,282334.0,343544.5,1.22
000009,2017-09-01,8.55,8.67,8.59,8.51,293673.25,0.01,0.12,8.644,8.599,304397.32,292618.07,316027.7,1.39
000009,2017-09-04,8.54,8.77,8.72,8.53,373405.44,0.13,1.51,8.66,8.615,324371.93,309368.87,315994.05,1.76
000009,2017-09-05,8.7,8.88,8.82,8.57,579432.5,0.1,1.15,8.672,8.648,367505.73,344017.03,321483.91,2.73
000009,2017-09-06,8.81,9.22,8.99,8.75,796992.19,0.17,1.93,8.74,8.686,460622.96,376703.71,342241.73,3.76
000009,2017-09-07,9.0,9.16,8.97,8.88,593291.56,-0.02,-0.22,8.818,8.73,527358.99,407380.36,355415.29,2.8
000009,2017-09-08,8.92,9.27,9.21,8.86,817669.94,0.24,2.68,8.942,8.793,632158.33,468277.82,376209.51,3.86
000009,2017-09-11,9.22,9.64,9.49,9.16,1131820.38,0.28,3.04,9.096,8.878,783841.31,554106.62,421362.96,5.34
000009,2017-09-12,9.42,9.98,9.4,9.38,1451206.25,-0.09,-0.95,9.212,8.942,958196.06,662850.9,475458.13,6.85
000009,2017-09-13,9.5,9.9,9.65,9.32,1013576.31,0.25,2.66,9.344,9.042,1001512.89,731067.93,507288.42,4.78
000009,2017-09-14,9.68,9.8,9.41,9.37,945477.44,-0.24,-2.49,9.432,9.125,1071950.06,799654.53,540994.26,4.46
000009,2017-09-15,9.45,9.59,9.46,9.2,665770.44,0.05,0.53,9.482,9.212,1041570.16,836864.25,564741.16,3.14
000009,2017-09-18,9.44,9.8,9.64,9.42,804582.25,0.18,1.9,9.512,9.304,976122.54,879981.93,594675.4,3.8
000009,2017-09-19,9.64,9.68,9.4,9.35,608888.44,-0.24,-2.49,9.512,9.362,807658.98,882927.52,613472.28,2.87
000009,2017-09-20,9.42,9.62,9.5,9.28,559433.38,0.1,1.06,9.482,9.413,716830.39,859171.64,617937.67,2.64
000009,2017-09-21,9.53,9.61,9.3,9.3,476121.84,-0.2,-2.1,9.46,9.446,622959.27,847454.67,627417.51,2.25
000009,2017-09-22,9.27,9.35,9.12,9.04,469067.16,-0.18,-1.94,9.392,9.437,583618.61,812594.39,640436.11,2.21
000009,2017-09-25,9.13,9.14,8.85,8.83,387339.19,-0.27,-2.96,9.234,9.373,500170.0,738146.27,646126.44,1.83
000009,2017-09-26,8.88,9.04,8.95,8.88,273948.5,0.1,1.13,9.144,9.328,433182.01,620420.49,641635.7,1.29
000009,2017-09-27,9.03,9.2,9.03,8.98,363866.72,0.08,0.89,9.05,9.266,394068.68,555449.54,643258.73,1.72
000009,2017-09-28,9.0,9.16,8.99,8.97,305821.53,-0.04,-0.44,8.988,9.224,360008.62,491483.94,645569.24,1.44
000009,2017-09-29,9.03,9.1,8.99,8.95,231593.55,0.0,0.0,8.962,9.177,312513.9,448066.26,642465.25,1.09
000009,2017-10-09,9.12,9.28,9.18,9.05,390591.38,0.19,2.11,9.028,9.131,313164.34,406667.17,643324.55,1.84
000009,2017-10-10,9.17,9.25,9.22,9.12,286033.31,0.04,0.44,9.082,9.113,315581.3,374381.66,628654.59,1.35
000009,2017-10-11,9.19,9.2,8.98,8.92,360310.41,-0.24,-2.6,9.072,9.061,314870.04,354469.36,606820.5,1.7
000009,2017-10-12,8.97,9.03,8.83,8.79,276499.0,-0.15,-1.67,9.04,9.014,309005.53,334507.08,590980.87,1.3
000009,2017-10-13,8.84,9.0,8.91,8.84,163332.02,0.08,0.91,9.024,8.993,295353.22,303933.56,558263.98,0.77
000009,2017-10-16,8.95,9.0,8.74,8.68,283683.28,-0.17,-1.91,8.936,8.982,273971.6,293567.97,515857.12,1.34
000009,2017-10-17,8.76,8.76,8.61,8.6,210373.0,-0.13,-1.49,8.814,8.948,258839.54,287210.42,453815.46,0.99
000009,2017-10-18,8.65,8.71,8.51,8.47,181325.56,-0.1,-1.16,8.72,8.896,223042.57,268956.3,412202.92,0.86
000009,2017-10-19,8.53,8.59,8.31,8.25,246267.86,-0.2,-2.35,8.616,8.828,216996.34,263000.94,377242.44,1.16
000009,2017-10-20,8.31,8.44,8.43,8.3,120758.42,0.12,1.44,8.52,8.772,208481.62,251917.42,349991.84,0.57
000009,2017-10-23,8.44,8.59,8.51,8.43,136371.67,0.08,0.95,8.474,8.705,179019.3,226495.45,316581.31,0.64
000009,2017-10-24,8.48,8.53,8.47,8.37,121774.33,-0.04,-0.47,8.446,8.63,161299.57,210069.56,292225.61,0.57
000009,2017-10-25,8.48,8.54,8.52,8.44,120742.28,0.05,0.59,8.448,8.584,149182.91,186112.74,270291.05,0.57
000009,2017-10-26,8.51,8.65,8.6,8.44,206105.84,0.08,0.94,8.506,8.561,141150.51,179073.43,256790.25,0.97
000009,2017-10-27,8.6,8.6,8.43,8.39,185330.27,-0.17,-1.98,8.506,8.513,154064.88,181273.25,242603.41,0.87
000009,2017-10-30,8.42,8.42,8.09,7.98,274241.47,-0.34,-4.03,8.422,8.448,181638.84,180329.07,236948.52,1.29
000009,2017-10-31,8.09,8.19,8.15,8.05,151183.55,0.06,0.74,8.358,8.402,187520.68,174410.13,230810.27,0.71
000009,2017-11-01,8.16,8.18,8.09,8.03,162215.73,-0.06,-0.74,8.272,8.36,195815.37,172499.14,220727.72,0.77
000009,2017-11-02,8.05,8.06,7.96,7.92,180767.78,-0.13,-1.61,8.144,8.325,190747.76,165949.13,214475.04,0.85
000009,2017-11-03,7.96,7.98,7.77,7.66,217027.34,-0.19,-2.39,8.012,8.259,197087.17,175576.03,213746.73,1.02
